title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,提品优先级,update date,itemid,最大价格,tag,共有model数
100 条个性化布艺识别腕带，适用于派对/活动（100 至 160 条）,KIT-100,67,https://cf.shopee.com.br/file/br-11134207-7r98o-mdd9hzyvobgh04,https://BR.xiapibuy.com/product/557454275/12224422377,派对用品,其他的,IVCN202510119125,211027828739,https://detail.1688.com/offer/945413268687.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,12224422377,67,,1
农场主题派对装饰展示——欢迎！,农场主题派对装饰展示——欢迎！,13,https://cf.shopee.com.br/file/cd446b5184a539ebb148d0f2df431363,https://BR.xiapibuy.com/product/417122048/14411162384,派对用品,其他的,IVCN2025072824195,37936856578,https://detail.1688.com/offer/607875923584.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,14411162384,13,,1
包含100个个性化午餐盒、蛋糕、点心和派对礼品的套装 - 任意主题,包含100个个性化午餐盒、蛋糕、点心和派对礼品的套装 - 任意主题,25,https://cf.shopee.com.br/file/ab9e2d9f4a3a24bfd90f070598775953,https://BR.xiapibuy.com/product/432659475/14518940021,派对用品,其他的,IVCN2025072824199,150883235299,https://detail.1688.com/offer/646346067517.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,14518940021,25,,1
10/20/30个装迷你甜甜圈包装盒 - 圆形迷你蛋糕盒 Flip Festas,透明，30,3.18,https://cf.shopee.com.br/file/br-11134207-7r98o-lvn8vsv07ysmd7,https://BR.xiapibuy.com/product/516800880/15166188733,派对用品,其他的,IVCN202511054439,209156345655,https://detail.1688.com/offer/795028607244.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,15166188733,3.18,,1
珍珠心形托盘套装，小号，10个装,心,14,https://cf.shopee.com.br/file/3d07048ec44dde274a692ada6c3556ae,https://BR.xiapibuy.com/product/497585290/15278498298,派对用品,其他的,IVCN202506057638,172173127912,,高优先级,03-24发布,15278498298,14,,1
一套包含 20 个小袋子（15*10 厘米），可定制任何主题。,一套包含 20 个小袋子（15*10 厘米），可定制任何主题。,44,https://cf.shopee.com.br/file/br-11134207-81z1k-mf49nccwf18n6b,https://BR.xiapibuy.com/product/581785327/16694142277,派对用品,其他的,IVCN202511054457,231455249081,https://detail.1688.com/offer/641992432180.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i40&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,16694142277,44,,1
10个个性化布袋 - 生日派对回礼订购 - 30厘米 x 20厘米,30厘米×20厘米,20,https://cf.shopee.com.br/file/br-11134207-7qukw-liep9ox6r64073,https://BR.xiapibuy.com/product/389176108/18115343680,派对用品,其他的,IVCN202509023479,203598151335,https://detail.1688.com/offer/828022808210.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,18115343680,20,,1
30个装个性化300毫升生日杯，带盖和鲜奶油,30个装个性化300毫升生日杯，带盖和鲜奶油,4,https://cf.shopee.com.br/file/br-11134201-7r98o-lnm3yjqkieuh1e,https://BR.xiapibuy.com/product/519779468/18197479465,派对用品,其他的,IVCN202504111147,119862849041,,高优先级,03-24发布,18197479465,4,,1
彩绘婴儿立方体/派对装饰/迎婴派对及性别揭晓派对装饰 中密度纤维板 30厘米,彩绘婴儿立方体/派对装饰/迎婴派对及性别揭晓派对装饰 中密度纤维板 30厘米,12.8,https://cf.shopee.com.br/file/br-11134207-81ztc-mjige1xxx3ba3e,https://BR.xiapibuy.com/product/369668341/18297202159,派对用品,其他的,IVCN202504112030,129638747927,https://detail.1688.com/offer/890119989247.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,18297202159,12.8,,1
50根大号泡泡气球棒，适用于50厘米长的LED蛋糕灯 - 仅含气球棒,50根大号泡泡气球棒，适用于50厘米长的LED蛋糕灯 - 仅含气球棒,5.75,https://cf.shopee.com.br/file/sg-11134201-7qvf0-li0m2jgelg7m80,https://BR.xiapibuy.com/product/392771496/18298639354,派对用品,其他的,IVCN202509117771,189141713875,https://detail.1688.com/offer/737373258218.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,18298639354,5.75,,1
个性化环保购物袋 20x30 厘米，每个 3.00 元,20,3.9,https://cf.shopee.com.br/file/sg-11134201-22110-0e8b71o7pxjv4f,https://BR.xiapibuy.com/product/493806180/18362629174,派对用品,其他的,IVCN2026022632326,228785009466,https://detail.1688.com/offer/798206183279.html?spm=a26352.b28411319.offerlist.34.275a1e629xL6EO&cosite=-&tracelog=p4p&_p_isad=1&clickid=22dd683b59fa48a4b3062b41a873b1fe&sessionid=d5e8aa7d6440b8aa0e1001fcd27cdffb,高优先级,03-24发布,18362629174,3.9,,1
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,婴儿蓝,11.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6qywue2fbyf17,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,139649142312,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,11.4,,6
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,婴儿粉,11.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6r00jbp4apzc7,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,149782530087,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,11.4,,6
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,绿叶,11.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6r00jbp2w5j1b,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,149782530089,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,11.4,,6
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,混色，不提供颜色选择,11.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6mqk5cauipze0,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,209604285799,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,11.4,,6
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,白色的,11.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6r00jbp73uvd3,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,228780382819,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,11.4,,6
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,红色的,7.17,https://cf.shopee.com.br/file/br-11134207-7r98o-m6r00jbp1hl3d5,https://BR.xiapibuy.com/product/323293944/18497479096,派对用品,其他的,IVCN202506056427,149782530086,https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,高优先级,03-24发布,18497479096,7.17,,6
40个迷你空气清新剂礼盒，可个性化定制，每个约35毫升,40个迷你空气清新剂礼盒，可个性化定制，每个约35毫升,1.23,https://cf.shopee.com.br/file/br-11134201-23020-56z2zv19mfnvac,https://BR.xiapibuy.com/product/604637685/18573040823,派对用品,其他的,IVCN202509119345,49253277908,https://detail.1688.com/offer/851401471961.html?spm=a26352.13672862.offerlist.210.75c21e62qdinPM,高优先级,03-24发布,18573040823,1.23,,1
200件迷你派对礼品现货供应 奢华个性化香皂 钥匙扣抱枕 香薰棒,珍珠白 - 乳木果油，无包装袋,9,https://cf.shopee.com.br/file/br-11134207-7r98o-m5visz129qit59,https://BR.xiapibuy.com/product/325396912/18599610990,派对用品,其他的,IVCN202510119187,159781998815,https://detail.1688.com/offer/673580292990.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,18599610990,9,,1
一套10个早餐托盘，适用于派对装饰，尺寸为25x20x6厘米，带把手，中密度纤维板篮装,10个托盘,29.9,https://cf.shopee.com.br/file/br-11134207-7r98o-mcro4uv31yk203,https://BR.xiapibuy.com/product/653421296/18612518595,派对用品,其他的,IVCN2025072824501,179407795804,无同款,高优先级,03-24发布,18612518595,29.9,,1
迷你影院套装：20 个 1.5 升装饮料桶 + 20 个 400 毫升扭扭杯 - 立即发货,白色的,8.1,https://cf.shopee.com.br/file/sg-11134201-7rdxd-ly5aa59fb86k58,https://BR.xiapibuy.com/product/353101225/18899715580,派对用品,其他的,IVCN202509023523,199606958120,"https://detail.1688.com/offer/917999353117.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
https://detail.1688.com/offer/822206496650.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,18899715580,8.1,,5
迷你影院套装：20 个 1.5 升装饮料桶 + 20 个 400 毫升扭扭杯 - 立即发货,绿旗,8.1,https://cf.shopee.com.br/file/sg-11134201-7rdyg-ly5aa67jxa983a,https://BR.xiapibuy.com/product/353101225/18899715580,派对用品,其他的,IVCN202509023523,199606958121,"https://detail.1688.com/offer/917999353117.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
https://detail.1688.com/offer/822206496650.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,18899715580,8.1,,5
迷你影院套装：20 个 1.5 升装饮料桶 + 20 个 400 毫升扭扭杯 - 立即发货,红色的,7.79,https://cf.shopee.com.br/file/sg-11134201-7rdwf-ly5aa4guh1rg71,https://BR.xiapibuy.com/product/353101225/18899715580,派对用品,其他的,IVCN202509023523,199606958118,"https://detail.1688.com/offer/703407486974.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17539593817978463e1043&token=a7rv0VTQ5DZobHVx%2FNk3uMNYWKx8FVya1llLV0RrgxkqQZCxA00I06xAb%2BGPK%2FXA

https://detail.1688.com/offer/635635913957.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17539594144105058e0e11&token=%2Bwa7nz6n0XxKOzNlaA3ZcHC13nYlc0c8%2BgGnwLPIvJXZ0RYYdzMVRqIJfDLnAb7P",高优先级,03-24发布,18899715580,7.79,,5
迷你影院套装：20 个 1.5 升装饮料桶 + 20 个 400 毫升扭扭杯 - 立即发货,品种,7.79,https://cf.shopee.com.br/file/br-11134207-7r98o-lwiq24lm8eiebf,https://BR.xiapibuy.com/product/353101225/18899715580,派对用品,其他的,IVCN202509023523,199606958123,"https://detail.1688.com/offer/703407486974.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17539593817978463e1043&token=a7rv0VTQ5DZobHVx%2FNk3uMNYWKx8FVya1llLV0RrgxkqQZCxA00I06xAb%2BGPK%2FXA

https://detail.1688.com/offer/635635913957.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17539594144105058e0e11&token=%2Bwa7nz6n0XxKOzNlaA3ZcHC13nYlc0c8%2BgGnwLPIvJXZ0RYYdzMVRqIJfDLnAb7P",高优先级,03-24发布,18899715580,7.79,,5
迷你影院套装：20 个 1.5 升装饮料桶 + 20 个 400 毫升扭扭杯 - 立即发货,皇家蓝,7.3,https://cf.shopee.com.br/file/sg-11134201-7rdvf-ly5aaexx59boa7,https://BR.xiapibuy.com/product/353101225/18899715580,派对用品,其他的,IVCN202509023523,199606958109,https://detail.1688.com/offer/968707936908.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0 https://detail.1688.com/offer/917776663237.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,18899715580,7.3,,5
25个亚克力行李箱 - 大号 - 派对,透明的,2.3,https://cf.shopee.com.br/file/sg-11134201-22090-kgoz1sn8myhv4e,https://BR.xiapibuy.com/product/413835331/18924232248,派对用品,其他的,IVCN2025092213018,191259022147,https://detail.1688.com/offer/796328057207.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,18924232248,2.3,,1
30 个扭扭杯（400 毫升）+ 30 个爆米花桶 - 个性化派对套装 - 派对礼品,30 个扭扭杯（400 毫升）+ 30 个爆米花桶 - 个性化派对套装 - 派对礼品,108,https://cf.shopee.com.br/file/8d04cd430b5803656e2c2a550891ff4d,https://BR.xiapibuy.com/product/321854862/19026226294,派对用品,其他的,IVCN2026022632330,181361574489,"https://detail.1688.com/offer/849045483461.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/815820010144.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",高优先级,03-24发布,19026226294,108,,1
气球支架，伸缩柱，2米，带底座，派对装饰,气球支架，伸缩柱，2米，带底座，派对装饰,3.95,https://cf.shopee.com.br/file/sg-11134201-7rd3v-lx2qxya7dt56ab,https://BR.xiapibuy.com/product/944267816/19099323402,派对用品,其他的,IVCN2025092212956,228768835043,https://detail.1688.com/offer/622358450834.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,19099323402,3.95,,1
50 个个性化香薰派对礼品，可用于婴儿派对、婚礼、订婚、生日、花园派对、性别揭晓派对等场合。,柠檬草，50,23.8,https://cf.shopee.com.br/file/br-11134207-81ztc-mk2d0vbfuc5fca,https://BR.xiapibuy.com/product/430737025/19198262983,派对用品,其他的,IVCN202509119381,239424260134,无同款,高优先级,03-24发布,19198262983,23.8,,3
50 个个性化香薰派对礼品，可用于婴儿派对、婚礼、订婚、生日、花园派对、性别揭晓派对等场合。,婴儿香氛，50,23.8,https://cf.shopee.com.br/file/br-11134207-81ztc-mk2d0vbfuc5fca,https://BR.xiapibuy.com/product/430737025/19198262983,派对用品,其他的,IVCN202509119381,239424260136,https://detail.1688.com/offer/968458147880.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19198262983,23.8,,3
50 个个性化香薰派对礼品，可用于婴儿派对、婚礼、订婚、生日、花园派对、性别揭晓派对等场合。,白茶，50,23.8,https://cf.shopee.com.br/file/br-11134207-81ztc-mk2d0vbfuc5fca,https://BR.xiapibuy.com/product/430737025/19198262983,派对用品,其他的,IVCN202509119381,239424260137,https://detail.1688.com/offer/968458147880.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19198262983,23.8,,3
1000 个医疗识别腕带 - 每种颜色最少 100 个 - 20 种颜色可供选择，防篡改封条。,1000 个医疗识别腕带 - 每种颜色最少 100 个 - 20 种颜色可供选择，防篡改封条。,40,https://cf.shopee.com.br/file/br-11134207-7r98o-mctn42tnjgu960,https://BR.xiapibuy.com/product/373212275/19221191184,派对用品,其他的,IVCN202511051443,211124934814,https://detail.1688.com/offer/733453425369.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19221191184,40,,1
02 婚礼领带鞋盒套装 - 3mm MDF 板材，15x15x15cm 请阅读广告说明,02 婚礼领带鞋盒套装 - 3mm MDF 板材，15x15x15cm 请阅读广告说明,14,https://cf.shopee.com.br/file/br-11134207-820lp-mlc6225t5jpi33,https://BR.xiapibuy.com/product/310705789/19297672709,派对用品,其他的,IVCN202509117849,219594613865,https://detail.1688.com/offer/785095436731.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19297672709,14,,1
LED霓虹亚克力面板 3mm “生日快乐” - 50x40 厘米 12V电源,冷白,49,https://cf.shopee.com.br/file/br-11134207-7r98o-m4l48rq4xy6990,https://BR.xiapibuy.com/product/1120637235/19298010793,派对用品,其他的,IVCN202510119229,199169851236,https://detail.1688.com/offer/862933341643.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,19298010793,49,,1
15个可定制Logo的3毫米白色中密度纤维板蛋糕底座套装 - 蛋糕底座和支架,圆形，15个一套 - 30厘米,8.25,https://cf.shopee.com.br/file/sg-11134201-22110-yckaxhoq83jv7c,https://BR.xiapibuy.com/product/333671982/19363553949,派对用品,其他的,IVCN202510119233,228762836896,https://detail.1688.com/offer/777448221688.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19363553949,8.25,,1
30个玻璃果酱罐，40毫升，派对礼品，金色盖子,30个玻璃果酱罐，40毫升，派对礼品，金色盖子,15.6,https://cf.shopee.com.br/file/sg-11134201-7rat0-maob9wnv6d4zad,https://BR.xiapibuy.com/product/1227755863/19398189969,派对用品,其他的,IVCN2025102410075,229423093401,https://detail.1688.com/offer/631481927851.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19398189969,15.6,,1
8.5毫升玻璃瓶装青霉素，带塞子，适合作为派对礼品,100 件,16,https://cf.shopee.com.br/file/br-11134207-7r98o-lrefep6igkl76b,https://BR.xiapibuy.com/product/463403225/19497618994,派对用品,其他的,IVCN202504111504,129827381632,https://detail.1688.com/offer/589157723197.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19497618994,16,,1
33升大容量亚克力香槟桶，配不锈钢支架，适合派对使用,透明的,24.36,https://cf.shopee.com.br/file/br-11134207-7r98o-md1wzamd3bxu57,https://BR.xiapibuy.com/product/1426622683/19698278764,派对用品,其他的,IVCN202512042933,189610338671,"
https://detail.1688.com/offer/972429402596.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",高优先级,03-24发布,19698278764,24.36,,1
心形托盘套装，M 号，10 个单元，由原色 MDF 制成。,"CRÚ,M",12,https://cf.shopee.com.br/file/br-11134207-7r98o-lr7n07nv7ifh70,https://BR.xiapibuy.com/product/513706489/19699190513,派对用品,其他的,IVCN2025072824690,119718659532,https://detail.1688.com/offer/717797382906.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19699190513,12,,1
情侣蛋糕装饰摆件 新郎新娘饼干婚礼订婚浪漫装饰摆件,1,3.76,https://cf.shopee.com.br/file/br-11134207-81z1k-mibkoku2oa9tfe,https://BR.xiapibuy.com/product/500625024/19797745965,派对用品,其他的,IVCN202511051453,149779820370,https://detail.1688.com/offer/767415347945.html?spm=a26352.b28411319.offerlist.17.51de1e62o0ldYJ&cosite=-&tracelog=p4p&_p_isad=1&clickid=e5c56ca319eb4ec3b512f2f89d2e8797&sessionid=QGRTmB5sijxwGr7KX85ysrkF4rtp5WwtMnW1761557131511,高优先级,03-24发布,19797745965,3.76,,1
15个派对装饰球，适合儿童生日装饰,15个派对装饰球，适合儿童生日装饰,28.5,https://cf.shopee.com.br/file/sg-11134201-7rd4z-m7tm40sk4xu53f,https://BR.xiapibuy.com/product/544905490/19898093296,派对用品,其他的,IVCN202511054571,129833018770,https://detail.1688.com/offer/749264810613.html?spm=a26352.b28411319.offerlist.11.15141e62ma2TQF,高优先级,03-24发布,19898093296,28.5,,1
惊喜礼包 15x20 15个,惊喜礼包 15x20 15个,2.1,https://cf.shopee.com.br/file/br-11134207-7r98o-lzkhwdch3zit24,https://BR.xiapibuy.com/product/432159215/19899371024,派对用品,其他的,IVCN202504111445,189166046696,,高优先级,03-24发布,19899371024,2.1,,1
6-12副彩色霓虹太阳镜套装，适合派对、婚礼、锐舞派对和夜店等场合。,矩形模型，24 个单元,29,https://cf.shopee.com.br/file/br-11134207-7r98o-mcb13fpkhwps1f,https://BR.xiapibuy.com/product/360103072/19997677848,派对用品,其他的,IVCN202510119269,119869535374,https://detail.1688.com/offer/638450625055.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,19997677848,29,,2
6-12副彩色霓虹太阳镜套装，适合派对、婚礼、锐舞派对和夜店等场合。,矩形模型，12 个单元,13,https://cf.shopee.com.br/file/br-11134207-7r98o-mcb13fpkgi5c62,https://BR.xiapibuy.com/product/360103072/19997677848,派对用品,其他的,IVCN202510119269,119869535373,https://detail.1688.com/offer/563727360598.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19997677848,13,,2
10/30/50个雏菊钥匙扣套装/派对小礼物/礼品/春季,30，怀特,7.5,https://cf.shopee.com.br/file/br-11134207-7r98o-mah4scgzia339a,https://BR.xiapibuy.com/product/1263338355/19998201023,派对用品,其他的,IVCN202510215153,119724154580,https://detail.1688.com/offer/608781877204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,19998201023,7.5,,1
花童篮子，配橄榄绿丝带。,花童篮子，配橄榄绿丝带。,13,https://cf.shopee.com.br/file/br-11134207-7r98o-m4rx176dpqgx47,https://BR.xiapibuy.com/product/424833605/20097728830,派对用品,其他的,IVCN202505162715,139829059771,https://detail.1688.com/offer/620252993143.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高优先级,03-24发布,20097728830,13,,1
500 条定制腕带，适用于酒吧演出、派对、生日、婚礼、15 岁生日、毕业典礼、讲座等场合。,500 条定制腕带，适用于酒吧演出、派对、生日、婚礼、15 岁生日、毕业典礼、讲座等场合。,40,https://cf.shopee.com.br/file/br-11134207-7r98o-m9pza45shhxef5,https://BR.xiapibuy.com/product/1357508749/20098028502,派对用品,其他的,IVCN202511054579,149544144817,https://detail.1688.com/offer/900282924588.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=3e58c8ff482366bffbb6f74da8f9fc7a&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC647DB51A97936BD5F83647F0B0989082DDD68BA75746167D914B587945FCB4AA7EEF6D6099BA67CE089F770C23C101B7512B264BCC73007BB93B49CDCBF9B8DB434BB9EDA432291CE58333DB10C8CEFC173C582B20CAF083D9B879A97FA36A52B2E9C763974C315D6962B5608D5B1AD355298BEF959EBA4D70C37ED33FB265F8F108E81E2B8A9AFD439A8C0EF45CA9EF%26cbu_cps_trace_flag%3Dwrite,高优先级,03-24发布,20098028502,40,,1
LED泡沫灯条套装（20/30/40/50支装），适用于霓虹派对、俱乐部、毕业典礼和婚礼,50个单位,27.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mfonzl2wg7wl9e,https://BR.xiapibuy.com/product/223523533/20099891559,派对用品,其他的,IVCN202601220355,238793446157,https://detail.1688.com/offer/845644293274.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,20099891559,27.5,,4
LED泡沫灯条套装（20/30/40/50支装），适用于霓虹派对、俱乐部、毕业典礼和婚礼,40个单位,22,https://cf.shopee.com.br/file/br-11134207-81z1k-mfonzl2whmh131,https://BR.xiapibuy.com/product/223523533/20099891559,派对用品,其他的,IVCN202601220355,238793446156,https://detail.1688.com/offer/845644293274.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,20099891559,22,,4
LED泡沫灯条套装（20/30/40/50支装），适用于霓虹派对、俱乐部、毕业典礼和婚礼,30个单位,16.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mfonzl2wj11h34,https://BR.xiapibuy.com/product/223523533/20099891559,派对用品,其他的,IVCN202601220355,238793446155,https://detail.1688.com/offer/845644293274.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,20099891559,16.5,,4
LED泡沫灯条套装（20/30/40/50支装），适用于霓虹派对、俱乐部、毕业典礼和婚礼,20个单位,11,https://cf.shopee.com.br/file/br-11134207-81z1k-mfonzl2wkflxf1,https://BR.xiapibuy.com/product/223523533/20099891559,派对用品,其他的,IVCN202601220355,238793446158,https://detail.1688.com/offer/845644293274.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高优先级,03-24发布,20099891559,11,,4
